country_name,data,new_cases, new_deaths
Egypt,2020-03-13,20,1.0
Egypt,2020-03-12,1,0.0
Egypt,2020-03-11,4,0.0
Egypt,2020-03-10,6,0.0
Egypt,2020-03-09,34,1.0
Egypt,2020-03-07,12,0.0
Egypt,2020-03-06,1,0.0
Egypt,2020-03-02,1,0.0
Egypt,2020-03-01,0,0.0
Egypt,2020-02-29,0,0.0
Egypt,2020-02-28,0,0.0
Egypt,2020-02-27,0,0.0
Egypt,2020-02-26,0,0.0
Egypt,2020-02-25,0,0.0
Egypt,2020-02-24,0,0.0
Egypt,2020-02-23,0,0.0
Egypt,2020-02-22,0,0.0
Egypt,2020-02-21,0,0.0
Egypt,2020-02-20,0,0.0
Egypt,2020-02-19,0,0.0
Egypt,2020-02-18,0,0.0
Egypt,2020-02-17,0,0.0
Egypt,2020-02-16,0,0.0
Egypt,2020-02-15,1,0.0
Egypt,2020-02-14,0,0.0
Egypt,2020-02-13,0,0.0
Egypt,2020-02-12,0,0.0
Egypt,2020-02-11,0,0.0
Egypt,2020-02-10,0,0.0
Egypt,2020-02-09,0,0.0
Egypt,2020-02-08,0,0.0
Egypt,2020-02-07,0,0.0
Egypt,2020-02-06,0,0.0
Egypt,2020-02-05,0,0.0
Egypt,2020-02-04,0,0.0
Egypt,2020-02-03,0,0.0
Egypt,2020-02-02,0,0.0
Egypt,2020-02-01,0,0.0
Egypt,2020-01-31,0,0.0
Egypt,2020-01-30,0,0.0
Egypt,2020-01-29,0,0.0
Egypt,2020-01-28,0,0.0
Egypt,2020-01-27,0,0.0
Egypt,2020-01-26,0,0.0
Egypt,2020-01-25,0,0.0
Egypt,2020-01-24,0,0.0
Egypt,2020-01-23,0,0.0
Egypt,2020-01-22,0,0.0
Egypt,2020-01-21,0,0.0
Egypt,2020-01-20,0,0.0
Egypt,2020-01-19,0,0.0
Egypt,2020-01-18,0,0.0
Egypt,2020-01-17,0,0.0
Egypt,2020-01-16,0,0.0
Egypt,2020-01-15,0,0.0
Egypt,2020-01-14,0,0.0
Egypt,2020-01-13,0,0.0
Egypt,2020-01-12,0,0.0
Egypt,2020-01-11,0,0.0
Egypt,2020-01-10,0,0.0
Egypt,2020-01-09,0,0.0
Egypt,2020-01-08,0,0.0
Egypt,2020-01-07,0,0.0
Egypt,2020-01-06,0,0.0
Egypt,2020-01-05,0,0.0
Egypt,2020-01-04,0,0.0
Egypt,2020-01-03,0,0.0
Egypt,2020-01-02,0,0.0
Egypt,2020-01-01,0,0.0
Egypt,2019-12-31,0,0.0
Equatorial Guinea,2020-03-16,0,0.0
Equatorial Guinea,2020-03-15,1,0.0
Estonia,2020-03-16,56,0.0
Estonia,2020-03-15,36,0.0
Estonia,2020-03-14,52,0.0
Estonia,2020-03-13,11,0.0
Estonia,2020-03-12,3,0.0
Estonia,2020-03-11,3,0.0
Estonia,2020-03-07,5,0.0
Estonia,2020-03-06,3,0.0
Estonia,2020-03-04,1,0.0
Estonia,2020-03-02,0,0.0
Estonia,2020-03-01,0,0.0
Estonia,2020-02-29,0,0.0
Estonia,2020-02-28,1,0.0
Estonia,2020-02-27,0,0.0
Estonia,2020-02-26,0,0.0
Estonia,2020-02-25,0,0.0
Estonia,2020-02-24,0,0.0
Estonia,2020-02-23,0,0.0
Estonia,2020-02-22,0,0.0
Estonia,2020-02-21,0,0.0
Estonia,2020-02-20,0,0.0
Estonia,2020-02-19,0,0.0
Estonia,2020-02-18,0,0.0
Estonia,2020-02-17,0,0.0
Estonia,2020-02-16,0,0.0
Estonia,2020-02-15,0,0.0
Estonia,2020-02-14,0,0.0
Estonia,2020-02-13,0,0.0
Estonia,2020-02-12,0,0.0
Estonia,2020-02-11,0,0.0
Estonia,2020-02-10,0,0.0
Estonia,2020-02-09,0,0.0
Estonia,2020-02-08,0,0.0
Estonia,2020-02-07,0,0.0
Estonia,2020-02-06,0,0.0
Estonia,2020-02-05,0,0.0
Estonia,2020-02-04,0,0.0
Estonia,2020-02-03,0,0.0
Estonia,2020-02-02,0,0.0
Estonia,2020-02-01,0,0.0
Estonia,2020-01-31,0,0.0
Estonia,2020-01-30,0,0.0
Estonia,2020-01-29,0,0.0
Estonia,2020-01-28,0,0.0
Estonia,2020-01-27,0,0.0
Estonia,2020-01-26,0,0.0
Estonia,2020-01-25,0,0.0
Estonia,2020-01-24,0,0.0
Estonia,2020-01-23,0,0.0
Estonia,2020-01-22,0,0.0
Estonia,2020-01-21,0,0.0
Estonia,2020-01-20,0,0.0
Estonia,2020-01-19,0,0.0
Estonia,2020-01-18,0,0.0
Estonia,2020-01-17,0,0.0
Estonia,2020-01-16,0,0.0
Estonia,2020-01-15,0,0.0
Estonia,2020-01-14,0,0.0
Estonia,2020-01-13,0,0.0
Estonia,2020-01-12,0,0.0
Estonia,2020-01-11,0,0.0
Estonia,2020-01-10,0,0.0
Estonia,2020-01-09,0,0.0
Estonia,2020-01-08,0,0.0
Estonia,2020-01-07,0,0.0
Estonia,2020-01-06,0,0.0
Estonia,2020-01-05,0,0.0
Estonia,2020-01-04,0,0.0
Estonia,2020-01-03,0,0.0
Estonia,2020-01-02,0,0.0
Estonia,2020-01-01,0,0.0
Estonia,2019-12-31,0,0.0
Ethiopia,2020-03-16,3,0.0
Ethiopia,2020-03-15,0,0.0
Ethiopia,2020-03-14,1,0.0
Finland,2020-03-16,57,0.0
Finland,2020-03-15,55,0.0
Finland,2020-03-14,0,0.0
Finland,2020-03-13,96,0.0
Finland,2020-03-12,19,0.0
Finland,2020-03-10,10,0.0
Finland,2020-03-09,11,0.0
Finland,2020-03-07,7,0.0
Finland,2020-03-06,5,0.0
Finland,2020-03-04,1,0.0
Finland,2020-03-02,3,0.0
Finland,2020-03-01,0,0.0
Finland,2020-02-29,1,0.0
Finland,2020-02-28,0,0.0
Finland,2020-02-27,1,0.0
Finland,2020-02-26,0,0.0
Finland,2020-02-25,0,0.0
Finland,2020-02-24,0,0.0
Finland,2020-02-23,0,0.0
Finland,2020-02-22,0,0.0
Finland,2020-02-21,0,0.0
Finland,2020-02-20,0,0.0
Finland,2020-02-19,0,0.0
Finland,2020-02-18,0,0.0
Finland,2020-02-17,0,0.0
Finland,2020-02-16,0,0.0
Finland,2020-02-15,0,0.0
Finland,2020-02-14,0,0.0
Finland,2020-02-13,0,0.0
Finland,2020-02-12,0,0.0
Finland,2020-02-11,0,0.0
Finland,2020-02-10,0,0.0
Finland,2020-02-09,0,0.0
Finland,2020-02-08,0,0.0
Finland,2020-02-07,0,0.0
Finland,2020-02-06,0,0.0
Finland,2020-02-05,0,0.0
Finland,2020-02-04,0,0.0
Finland,2020-02-03,0,0.0
Finland,2020-02-02,0,0.0
Finland,2020-02-01,0,0.0
Finland,2020-01-31,0,0.0
Finland,2020-01-30,1,0.0
Finland,2020-01-29,0,0.0
Finland,2020-01-28,0,0.0
Finland,2020-01-27,0,0.0
Finland,2020-01-26,0,0.0
Finland,2020-01-25,0,0.0
Finland,2020-01-24,0,0.0
Finland,2020-01-23,0,0.0
Finland,2020-01-22,0,0.0
Finland,2020-01-21,0,0.0
Finland,2020-01-20,0,0.0
Finland,2020-01-19,0,0.0
Finland,2020-01-18,0,0.0
Finland,2020-01-17,0,0.0
Finland,2020-01-16,0,0.0
Finland,2020-01-15,0,0.0
Finland,2020-01-14,0,0.0
Finland,2020-01-13,0,0.0
Finland,2020-01-12,0,0.0
Finland,2020-01-11,0,0.0
Finland,2020-01-10,0,0.0
Finland,2020-01-09,0,0.0
Finland,2020-01-08,0,0.0
Finland,2020-01-07,0,0.0
Finland,2020-01-06,0,0.0
Finland,2020-01-05,0,0.0
Finland,2020-01-04,0,0.0
Finland,2020-01-03,0,0.0
Finland,2020-01-02,0,0.0
Finland,2020-01-01,0,0.0
Finland,2019-12-31,0,0.0
France,2020-03-16,924,36.0
France,2020-03-15,838,12.0
France,2020-03-14,785,18.0
France,2020-03-13,595,13.0
France,2020-03-12,497,15.0
France,2020-03-11,372,3.0
France,2020-03-10,286,11.0
France,2020-03-09,410,9.0
France,2020-03-08,103,1.0
France,2020-03-07,190,2.0
France,2020-03-06,138,3.0
France,2020-03-05,73,0.0
France,2020-03-04,34,1.0
France,2020-03-03,48,1.0
France,2020-03-02,30,0.0
France,2020-03-01,43,0.0
France,2020-02-29,19,0.0
France,2020-02-28,21,0.0
France,2020-02-27,3,1.0
France,2020-02-26,2,0.0
France,2020-02-25,0,0.0
France,2020-02-24,0,0.0
France,2020-02-23,0,0.0
France,2020-02-22,0,0.0
France,2020-02-21,0,0.0
France,2020-02-20,0,0.0
France,2020-02-19,0,0.0
France,2020-02-18,0,0.0
France,2020-02-17,1,0.0
France,2020-02-16,0,0.0
France,2020-02-15,0,1.0
France,2020-02-14,0,0.0
France,2020-02-13,0,0.0
France,2020-02-12,0,0.0
France,2020-02-11,0,0.0
France,2020-02-10,0,0.0
France,2020-02-09,0,0.0
France,2020-02-08,5,0.0
France,2020-02-07,0,0.0
France,2020-02-06,0,0.0
France,2020-02-05,0,0.0
France,2020-02-04,0,0.0
France,2020-02-03,0,0.0
France,2020-02-02,0,0.0
France,2020-02-01,0,0.0
France,2020-01-31,1,0.0
France,2020-01-30,1,0.0
France,2020-01-29,1,0.0
France,2020-01-28,0,0.0
France,2020-01-27,0,0.0
France,2020-01-26,0,0.0
France,2020-01-25,3,0.0
France,2020-01-24,0,0.0
France,2020-01-23,0,0.0
France,2020-01-22,0,0.0
France,2020-01-21,0,0.0
France,2020-01-20,0,0.0
France,2020-01-19,0,0.0
France,2020-01-18,0,0.0
France,2020-01-17,0,0.0
France,2020-01-16,0,0.0
France,2020-01-15,0,0.0
France,2020-01-14,0,0.0
France,2020-01-13,0,0.0
France,2020-01-12,0,0.0
France,2020-01-11,0,0.0
France,2020-01-10,0,0.0
France,2020-01-09,0,0.0
France,2020-01-08,0,0.0
France,2020-01-07,0,0.0
France,2020-01-06,0,0.0
France,2020-01-05,0,0.0
France,2020-01-04,0,0.0
France,2020-01-03,0,0.0
France,2020-01-02,0,0.0
France,2020-01-01,0,0.0
France,2019-12-31,0,0.0
Gabon,2020-03-16,0,0.0
Gabon,2020-03-15,0,0.0
Gabon,2020-03-13,1,0.0
Georgia,2020-03-16,0,0.0
Georgia,2020-03-15,0,0.0
Georgia,2020-03-14,5,0.0
Georgia,2020-03-13,1,0.0
Georgia,2020-03-12,1,0.0
Georgia,2020-03-11,8,0.0
Georgia,2020-03-10,2,0.0
Georgia,2020-03-09,1,0.0
Georgia,2020-03-08,3,0.0
Georgia,2020-03-06,6,0.0
Georgia,2020-03-05,0,0.0
Georgia,2020-03-02,0,0.0
Georgia,2020-03-01,1,0.0
Georgia,2020-02-29,1,0.0
Georgia,2020-02-28,0,0.0
Georgia,2020-02-27,1,0.0
Georgia,2020-02-26,0,0.0
Georgia,2020-02-25,0,0.0
Georgia,2020-02-24,0,0.0
Georgia,2020-02-23,0,0.0
Georgia,2020-02-22,0,0.0
Georgia,2020-02-21,0,0.0
Georgia,2020-02-20,0,0.0
Georgia,2020-02-19,0,0.0
Georgia,2020-02-18,0,0.0
Georgia,2020-02-17,0,0.0
Georgia,2020-02-16,0,0.0
Georgia,2020-02-15,0,0.0
Georgia,2020-02-14,0,0.0
Georgia,2020-02-13,0,0.0
Georgia,2020-02-12,0,0.0
Georgia,2020-02-11,0,0.0
Georgia,2020-02-10,0,0.0
Georgia,2020-02-09,0,0.0
Georgia,2020-02-08,0,0.0
Georgia,2020-02-07,0,0.0
Georgia,2020-02-06,0,0.0
Georgia,2020-02-05,0,0.0
Georgia,2020-02-04,0,0.0
Georgia,2020-02-03,0,0.0
Georgia,2020-02-02,0,0.0
Georgia,2020-02-01,0,0.0
Georgia,2020-01-31,0,0.0
Georgia,2020-01-30,0,0.0
Georgia,2020-01-29,0,0.0
Georgia,2020-01-28,0,0.0
Georgia,2020-01-27,0,0.0
Georgia,2020-01-26,0,0.0
Georgia,2020-01-25,0,0.0
Georgia,2020-01-24,0,0.0
Georgia,2020-01-23,0,0.0
Georgia,2020-01-22,0,0.0
Georgia,2020-01-21,0,0.0
Georgia,2020-01-20,0,0.0
Georgia,2020-01-19,0,0.0
Georgia,2020-01-18,0,0.0
Georgia,2020-01-17,0,0.0
Georgia,2020-01-16,0,0.0
Georgia,2020-01-15,0,0.0
Georgia,2020-01-14,0,0.0
Georgia,2020-01-13,0,0.0
Georgia,2020-01-12,0,0.0
Georgia,2020-01-11,0,0.0
Georgia,2020-01-10,0,0.0
Georgia,2020-01-09,0,0.0
Georgia,2020-01-08,0,0.0
Georgia,2020-01-07,0,0.0
Georgia,2020-01-06,0,0.0
Georgia,2020-01-05,0,0.0
Georgia,2020-01-04,0,0.0
Georgia,2020-01-03,0,0.0
Georgia,2020-01-02,0,0.0
Georgia,2020-01-01,0,0.0
Georgia,2019-12-31,0,0.0
Germany,2020-03-16,1043,4.0
Germany,2020-03-15,733,3.0
Germany,2020-03-14,693,0.0
Germany,2020-03-13,802,2.0
Germany,2020-03-12,271,1.0
Germany,2020-03-11,157,0.0
Germany,2020-03-10,237,2.0
Germany,2020-03-09,55,0.0
Germany,2020-03-08,163,0.0
Germany,2020-03-07,284,0.0
Germany,2020-03-06,138,0.0
Germany,2020-03-05,66,0.0
Germany,2020-03-04,39,0.0
Germany,2020-03-03,28,0.0
Germany,2020-03-02,18,0.0
Germany,2020-03-01,54,0.0
Germany,2020-02-29,10,0.0
Germany,2020-02-28,26,0.0
Germany,2020-02-27,4,0.0
Germany,2020-02-26,2,0.0
Germany,2020-02-25,0,0.0
Germany,2020-02-24,0,0.0
Germany,2020-02-23,0,0.0
Germany,2020-02-22,0,0.0
Germany,2020-02-21,0,0.0
Germany,2020-02-20,0,0.0
Germany,2020-02-19,0,0.0
Germany,2020-02-18,0,0.0
Germany,2020-02-17,0,0.0
Germany,2020-02-16,0,0.0
Germany,2020-02-15,0,0.0
Germany,2020-02-14,0,0.0
Germany,2020-02-13,0,0.0
Germany,2020-02-12,2,0.0
Germany,2020-02-11,0,0.0
Germany,2020-02-10,0,0.0
Germany,2020-02-09,0,0.0
Germany,2020-02-08,1,0.0
Germany,2020-02-07,1,0.0
Germany,2020-02-06,0,0.0
Germany,2020-02-05,0,0.0
Germany,2020-02-04,2,0.0
Germany,2020-02-03,1,0.0
Germany,2020-02-02,1,0.0
Germany,2020-02-01,2,0.0
Germany,2020-01-31,1,0.0
Germany,2020-01-30,0,0.0
Germany,2020-01-29,3,0.0
Germany,2020-01-28,1,0.0
Germany,2020-01-27,0,0.0
Germany,2020-01-26,0,0.0
Germany,2020-01-25,0,0.0
Germany,2020-01-24,0,0.0
Germany,2020-01-23,0,0.0
Germany,2020-01-22,0,0.0
Germany,2020-01-21,0,0.0
Germany,2020-01-20,0,0.0
Germany,2020-01-19,0,0.0
Germany,2020-01-18,0,0.0
Germany,2020-01-17,0,0.0
Germany,2020-01-16,0,0.0
Germany,2020-01-15,0,0.0
Germany,2020-01-14,0,0.0
Germany,2020-01-13,0,0.0
Germany,2020-01-12,0,0.0
Germany,2020-01-11,0,0.0
Germany,2020-01-10,0,0.0
Germany,2020-01-09,0,0.0
Germany,2020-01-08,0,0.0
Germany,2020-01-07,0,0.0
Germany,2020-01-06,0,0.0
Germany,2020-01-05,0,0.0
Germany,2020-01-04,0,0.0
Germany,2020-01-03,0,0.0
Germany,2020-01-02,0,0.0
Germany,2020-01-01,0,0.0
Germany,2019-12-31,0,0.0
Ghana,2020-03-16,0,0.0
Ghana,2020-03-15,0,0.0
Ghana,2020-03-13,2,0.0
Greece,2020-03-16,103,1.0
Greece,2020-03-15,38,2.0
Greece,2020-03-14,57,0.0
Greece,2020-03-13,34,0.0
Greece,2020-03-12,9,1.0
Greece,2020-03-11,6,0.0
Greece,2020-03-10,11,0.0
Greece,2020-03-09,7,0.0
Greece,2020-03-08,21,0.0
Greece,2020-03-07,13,0.0
Greece,2020-03-06,22,0.0
Greece,2020-03-05,3,0.0
Greece,2020-03-02,0,0.0
Greece,2020-03-01,3,0.0
Greece,2020-02-29,1,0.0
Greece,2020-02-28,2,0.0
Greece,2020-02-27,1,0.0
Greece,2020-02-26,0,0.0
Greece,2020-02-25,0,0.0
Greece,2020-02-24,0,0.0
Greece,2020-02-23,0,0.0
Greece,2020-02-22,0,0.0
Greece,2020-02-21,0,0.0
Greece,2020-02-20,0,0.0
Greece,2020-02-19,0,0.0
Greece,2020-02-18,0,0.0
Greece,2020-02-17,0,0.0
Greece,2020-02-16,0,0.0
Greece,2020-02-15,0,0.0
Greece,2020-02-14,0,0.0
Greece,2020-02-13,0,0.0
Greece,2020-02-12,0,0.0
Greece,2020-02-11,0,0.0
Greece,2020-02-10,0,0.0
Greece,2020-02-09,0,0.0
Greece,2020-02-08,0,0.0
Greece,2020-02-07,0,0.0
Greece,2020-02-06,0,0.0
Greece,2020-02-05,0,0.0
Greece,2020-02-04,0,0.0
Greece,2020-02-03,0,0.0
Greece,2020-02-02,0,0.0
Greece,2020-02-01,0,0.0
Greece,2020-01-31,0,0.0
Greece,2020-01-30,0,0.0
Greece,2020-01-29,0,0.0
Greece,2020-01-28,0,0.0
Greece,2020-01-27,0,0.0
Greece,2020-01-26,0,0.0
Greece,2020-01-25,0,0.0
Greece,2020-01-24,0,0.0
Greece,2020-01-23,0,0.0
Greece,2020-01-22,0,0.0
Greece,2020-01-21,0,0.0
Greece,2020-01-20,0,0.0
Greece,2020-01-19,0,0.0
Greece,2020-01-18,0,0.0
Greece,2020-01-17,0,0.0
Greece,2020-01-16,0,0.0
Greece,2020-01-15,0,0.0
Greece,2020-01-14,0,0.0
Greece,2020-01-13,0,0.0
Greece,2020-01-12,0,0.0
Greece,2020-01-11,0,0.0
Greece,2020-01-10,0,0.0
Greece,2020-01-09,0,0.0
Greece,2020-01-08,0,0.0
Greece,2020-01-07,0,0.0
Greece,2020-01-06,0,0.0
Greece,2020-01-05,0,0.0
Greece,2020-01-04,0,0.0
Greece,2020-01-03,0,0.0
Greece,2020-01-02,0,0.0
Greece,2020-01-01,0,0.0
Greece,2019-12-31,0,0.0
Guatemala,2020-03-16,0,1.0
Guatemala,2020-03-15,1,0.0
Guinea,2020-03-15,0,0.0
Guinea,2020-03-14,1,0.0
Guyana,2020-03-16,3,0.0
Guyana,2020-03-13,1,1.0
Holy See,2020-03-16,0,0.0
Holy See,2020-03-07,1,0.0
Honduras,2020-03-16,3,0.0
Honduras,2020-03-14,1,0.0
Honduras,2020-03-12,2,0.0
Hungary,2020-03-16,8,1.0
Hungary,2020-03-15,6,0.0
Hungary,2020-03-14,9,0.0
Hungary,2020-03-13,3,0.0
Hungary,2020-03-12,1,0.0
Hungary,2020-03-11,3,0.0
Hungary,2020-03-10,1,0.0
Hungary,2020-03-09,1,0.0
Hungary,2020-03-08,3,0.0
Hungary,2020-03-07,2,0.0
Hungary,2020-03-05,2,0.0
Iceland,2020-03-16,40,0.0
Iceland,2020-03-15,21,0.0
Iceland,2020-03-14,0,0.0
Iceland,2020-03-13,32,0.0
Iceland,2020-03-12,15,0.0
Iceland,2020-03-11,5,0.0
Iceland,2020-03-10,10,0.0
Iceland,2020-03-09,2,0.0
Iceland,2020-03-08,10,0.0
Iceland,2020-03-07,8,0.0
Iceland,2020-03-06,9,0.0
Iceland,2020-03-05,10,0.0
Iceland,2020-03-04,10,0.0
Iceland,2020-03-03,3,0.0
Iceland,2020-03-02,2,0.0
Iceland,2020-03-01,0,0.0
Iceland,2020-02-29,1,0.0
Iceland,2020-02-28,0,0.0
Iceland,2020-02-27,0,0.0
Iceland,2020-02-26,0,0.0
Iceland,2020-02-25,0,0.0
Iceland,2020-02-24,0,0.0
Iceland,2020-02-23,0,0.0
Iceland,2020-02-22,0,0.0
Iceland,2020-02-21,0,0.0
Iceland,2020-02-20,0,0.0
Iceland,2020-02-19,0,0.0
Iceland,2020-02-18,0,0.0
Iceland,2020-02-17,0,0.0
Iceland,2020-02-16,0,0.0
Iceland,2020-02-15,0,0.0
Iceland,2020-02-14,0,0.0
Iceland,2020-02-13,0,0.0
Iceland,2020-02-12,0,0.0
Iceland,2020-02-11,0,0.0
Iceland,2020-02-10,0,0.0
Iceland,2020-02-09,0,0.0
Iceland,2020-02-08,0,0.0
Iceland,2020-02-07,0,0.0
Iceland,2020-02-06,0,0.0
Iceland,2020-02-05,0,0.0
Iceland,2020-02-04,0,0.0
Iceland,2020-02-03,0,0.0
Iceland,2020-02-02,0,0.0
Iceland,2020-02-01,0,0.0
Iceland,2020-01-31,0,0.0
Iceland,2020-01-30,0,0.0
Iceland,2020-01-29,0,0.0
Iceland,2020-01-28,0,0.0
Iceland,2020-01-27,0,0.0
Iceland,2020-01-26,0,0.0
Iceland,2020-01-25,0,0.0
Iceland,2020-01-24,0,0.0
Iceland,2020-01-23,0,0.0
Iceland,2020-01-22,0,0.0
Iceland,2020-01-21,0,0.0
Iceland,2020-01-20,0,0.0
Iceland,2020-01-19,0,0.0
Iceland,2020-01-18,0,0.0
Iceland,2020-01-17,0,0.0
Iceland,2020-01-16,0,0.0
Iceland,2020-01-15,0,0.0
Iceland,2020-01-14,0,0.0
Iceland,2020-01-13,0,0.0
Iceland,2020-01-12,0,0.0
Iceland,2020-01-11,0,0.0
Iceland,2020-01-10,0,0.0
Iceland,2020-01-09,0,0.0
Iceland,2020-01-08,0,0.0
Iceland,2020-01-07,0,0.0
Iceland,2020-01-06,0,0.0
Iceland,2020-01-05,0,0.0
Iceland,2020-01-04,0,0.0
Iceland,2020-01-03,0,0.0
Iceland,2020-01-02,0,0.0
Iceland,2020-01-01,0,0.0
Iceland,2019-12-31,0,0.0
India,2020-03-16,3,0.0
India,2020-03-15,7,0.0
India,2020-03-14,8,1.0
India,2020-03-13,2,1.0
India,2020-03-12,23,0.0
India,2020-03-11,6,0.0
India,2020-03-10,10,0.0
India,2020-03-08,3,0.0
India,2020-03-07,2,0.0
India,2020-03-06,1,0.0
India,2020-03-05,22,0.0
India,2020-03-04,1,0.0
India,2020-03-03,2,0.0
India,2020-03-02,0,0.0
India,2020-03-01,0,0.0
India,2020-02-29,0,0.0
India,2020-02-28,0,0.0
India,2020-02-27,0,0.0
India,2020-02-26,0,0.0
India,2020-02-25,0,0.0
India,2020-02-24,0,0.0
India,2020-02-23,0,0.0
India,2020-02-22,0,0.0
India,2020-02-21,0,0.0
India,2020-02-20,0,0.0
India,2020-02-19,0,0.0
India,2020-02-18,0,0.0
India,2020-02-17,0,0.0
India,2020-02-16,0,0.0
India,2020-02-15,0,0.0
India,2020-02-14,0,0.0
India,2020-02-13,0,0.0
India,2020-02-12,0,0.0
India,2020-02-11,0,0.0
India,2020-02-10,0,0.0
India,2020-02-09,0,0.0
India,2020-02-08,0,0.0
India,2020-02-07,0,0.0
India,2020-02-06,0,0.0
India,2020-02-05,0,0.0
India,2020-02-04,1,0.0
India,2020-02-03,0,0.0
India,2020-02-02,1,0.0
India,2020-02-01,0,0.0
India,2020-01-31,0,0.0
India,2020-01-30,1,0.0
India,2020-01-29,0,0.0
India,2020-01-28,0,0.0
India,2020-01-27,0,0.0
India,2020-01-26,0,0.0
India,2020-01-25,0,0.0
India,2020-01-24,0,0.0
India,2020-01-23,0,0.0
India,2020-01-22,0,0.0
India,2020-01-21,0,0.0
India,2020-01-20,0,0.0
India,2020-01-19,0,0.0
India,2020-01-18,0,0.0
India,2020-01-17,0,0.0
India,2020-01-16,0,0.0
India,2020-01-15,0,0.0
India,2020-01-14,0,0.0
India,2020-01-13,0,0.0
India,2020-01-12,0,0.0
India,2020-01-11,0,0.0
India,2020-01-10,0,0.0
India,2020-01-09,0,0.0
India,2020-01-08,0,0.0
India,2020-01-07,0,0.0
India,2020-01-06,0,0.0
India,2020-01-05,0,0.0
India,2020-01-04,0,0.0
India,2020-01-03,0,0.0
India,2020-01-02,0,0.0
India,2020-01-01,0,0.0
India,2019-12-31,0,0.0
Indonesia,2020-03-16,21,1.0
Indonesia,2020-03-15,27,0.0
Indonesia,2020-03-14,35,3.0
Indonesia,2020-03-12,15,1.0
Indonesia,2020-03-11,13,0.0
Indonesia,2020-03-09,2,0.0
Indonesia,2020-03-07,2,0.0
Indonesia,2020-03-02,2,0.0
Indonesia,2020-03-01,0,0.0
Indonesia,2020-02-29,0,0.0
Indonesia,2020-02-28,0,0.0
Indonesia,2020-02-27,0,0.0
Indonesia,2020-02-26,0,0.0
Indonesia,2020-02-25,0,0.0
Indonesia,2020-02-24,0,0.0
Indonesia,2020-02-23,0,0.0
Indonesia,2020-02-22,0,0.0
Indonesia,2020-02-21,0,0.0
Indonesia,2020-02-20,0,0.0
Indonesia,2020-02-19,0,0.0
Indonesia,2020-02-18,0,0.0
Indonesia,2020-02-17,0,0.0
Indonesia,2020-02-16,0,0.0
Indonesia,2020-02-15,0,0.0
Indonesia,2020-02-14,0,0.0
Indonesia,2020-02-13,0,0.0
Indonesia,2020-02-12,0,0.0
Indonesia,2020-02-11,0,0.0
Indonesia,2020-02-10,0,0.0
Indonesia,2020-02-09,0,0.0
Indonesia,2020-02-08,0,0.0
Indonesia,2020-02-07,0,0.0
Indonesia,2020-02-06,0,0.0
Indonesia,2020-02-05,0,0.0
Indonesia,2020-02-04,0,0.0
Indonesia,2020-02-03,0,0.0
Indonesia,2020-02-02,0,0.0
Indonesia,2020-02-01,0,0.0
Indonesia,2020-01-31,0,0.0
Indonesia,2020-01-30,0,0.0
Indonesia,2020-01-29,0,0.0
Indonesia,2020-01-28,0,0.0
Indonesia,2020-01-27,0,0.0
Indonesia,2020-01-26,0,0.0
Indonesia,2020-01-25,0,0.0
Indonesia,2020-01-24,0,0.0
Indonesia,2020-01-23,0,0.0
Indonesia,2020-01-22,0,0.0
Indonesia,2020-01-21,0,0.0
Indonesia,2020-01-20,0,0.0
Indonesia,2020-01-19,0,0.0
Indonesia,2020-01-18,0,0.0
Indonesia,2020-01-17,0,0.0
Indonesia,2020-01-16,0,0.0
Indonesia,2020-01-15,0,0.0
Indonesia,2020-01-14,0,0.0
Indonesia,2020-01-13,0,0.0
Indonesia,2020-01-12,0,0.0
Indonesia,2020-01-11,0,0.0
Indonesia,2020-01-10,0,0.0
Indonesia,2020-01-09,0,0.0
Indonesia,2020-01-08,0,0.0
Indonesia,2020-01-07,0,0.0
Indonesia,2020-01-06,0,0.0
Indonesia,2020-01-05,0,0.0
Indonesia,2020-01-04,0,0.0
Indonesia,2020-01-03,0,0.0
Indonesia,2020-01-02,0,0.0
Indonesia,2020-01-01,0,0.0
Indonesia,2019-12-31,0,0.0
Iran,2020-03-16,1209,113.0
Iran,2020-03-15,1365,97.0
Iran,2020-03-14,1289,85.0
Iran,2020-03-13,1075,75.0
Iran,2020-03-12,958,63.0
Iran,2020-03-11,881,54.0
Iran,2020-03-10,595,43.0
Iran,2020-03-09,743,49.0
Iran,2020-03-08,1076,21.0
Iran,2020-03-07,1234,17.0
Iran,2020-03-06,591,15.0
Iran,2020-03-05,586,15.0
Iran,2020-03-04,835,11.0
Iran,2020-03-03,523,12.0
Iran,2020-03-02,385,11.0
Iran,2020-03-01,205,9.0
Iran,2020-02-29,143,8.0
Iran,2020-02-28,106,7.0
Iran,2020-02-27,44,4.0
Iran,2020-02-26,34,3.0
Iran,2020-02-25,18,4.0
Iran,2020-02-24,15,3.0
Iran,2020-02-23,10,1.0
Iran,2020-02-22,13,2.0
Iran,2020-02-21,3,0.0
Iran,2020-02-20,2,2.0
Iran,2020-02-19,0,0.0
Iran,2020-02-18,0,0.0
Iran,2020-02-17,0,0.0
Iran,2020-02-16,0,0.0
Iran,2020-02-15,0,0.0
Iran,2020-02-14,0,0.0
Iran,2020-02-13,0,0.0
Iran,2020-02-12,0,0.0
Iran,2020-02-11,0,0.0
Iran,2020-02-10,0,0.0
Iran,2020-02-09,0,0.0
